seed	vmh
rxn07438	TRDOXOX
rxn07441	26DAPLLAT
rxn07466	ALAALAD
rxn07468	DHSQLD
rxn07492	ASCBPL
rxn07577	r1314
rxn07578	r1315
rxn07584	RE1944C
rxn07586	CPC5MT1
rxn07587	CPC5MT2
rxn07588	CPC6MT
rxn07589	CPC6MT
rxn07845	GLCRHL
rxn08014	AACPS1
rxn08019	AACPS6
rxn08020	AACPS7
rxn08025	AB6PGH
rxn08040	ACGAMT
rxn08043	ACHBS
rxn08083	AGPAT120
rxn08084	AGPAT140
rxn08085	AGPAT141
rxn08086	AGPAT160
rxn08087	AGPAT161
rxn08088	AGPAT180
rxn08089	AGPAT181
rxn08094	AKGS
rxn08100	ALAGLUE
rxn08114	ALLTAMH
rxn08126	AMALT1
rxn08127	AMALT2
rxn08128	AMALT3
rxn08129	AMALT4
rxn08130	AMMQLT8
rxn08131	AMPMS2
rxn08178	BSORx
rxn08179	BSORy
rxn08180	BTS4
rxn08194	CBLAT
rxn08199	CDAPPA120
rxn08200	CDAPPA140
rxn08201	CDAPPA141
rxn08202	CDAPPA160
rxn08203	CDAPPA161
rxn08204	CDAPPA180
rxn08205	CDAPPA181
rxn08224	CLPNH180
rxn08231	CLPNS180
rxn08257	CRNCBCT
rxn08258	CRNCDH
rxn08275	CU2t3r
rxn08291	DAAD
rxn08294	DAGK120
rxn08295	DAGK140
rxn08296	DAGK141
rxn08297	DAGK160
rxn08298	DAGK161
rxn08299	DAGK180
rxn08300	DAGK181
rxn08306	DASYN120
rxn08307	DASYN140
rxn08308	DASYN141
rxn08309	DASYN160
rxn08310	DASYN161
rxn08311	DASYN180
rxn08312	DASYN181
rxn08333	DHNAOT4
rxn08335	DHORD2
rxn08336	DHORD5
rxn08345	DKGLCNR1
rxn08352	DMPPS
rxn08353	DMQMT
rxn08354	DMSOR1
rxn08356	DMSOR2
rxn08434	FA140ACPH
rxn08435	FA141ACPHi
rxn08437	FA161ACPH
rxn08438	FA80ACPHi
rxn08444	FACOAE180
rxn08458	FADRx
rxn08467	FDMO
rxn08468	FDMO2
rxn08469	FDMO3
rxn08470	FDMO4
rxn08471	FDMO6
rxn08518	FHL
rxn08521	FLVRx
rxn08527	FRD2
rxn08528	FRD3
rxn08546	G3PAT120
rxn08547	G3PAT140
rxn08548	G3PAT141
rxn08549	G3PAT160
rxn08550	G3PAT161
rxn08551	G3PAT180
rxn08552	G3PAT181
rxn08556	G3PD5
rxn08557	G3PD6
rxn08558	G3PD7
rxn08583	GALT1
rxn08615	GLCS1
rxn08618	GLCTR1
rxn08619	GLCTR2
rxn08620	GLCTR3
rxn08647	GLYCK2
rxn08655	GLYCTO2
rxn08656	GLYCTO3
rxn08657	GLYCTO4
rxn08669	GPDDA4
rxn08688	H2SO
rxn08703	HCYSMT2
rxn08707	HEMEOS
rxn08708	HEPK1
rxn08709	HEPK2
rxn08710	HEPT1
rxn08711	HEPT2
rxn08712	HEPT3
rxn08713	HEPT4
rxn08756	IPDPS
rxn08766	MALACPS
rxn08773	LADGMDH
rxn08775	LALGP
rxn08783	LDH_D2
rxn08792	L_LACD2
rxn08793	L_LACD3
rxn08796	LPLIPAL1A120
rxn08797	LPLIPAL1A140
rxn08798	LPLIPAL1A141
rxn08799	LPLIPAL1A160
rxn08800	LPLIPAL1A161
rxn08801	LPLIPAL1A180
rxn08802	LPLIPAL1A181
rxn08803	LPLIPAL1E120
rxn08804	LPLIPAL1E140
rxn08805	LPLIPAL1E141
rxn08806	LPLIPAL1E160
rxn08807	LPLIPAL1E161
rxn08808	LPLIPAL1E180
rxn08809	LPLIPAL1E181
rxn08810	LPLIPAL1G120
rxn08811	LPLIPAL1G140
rxn08812	LPLIPAL1G141
rxn08813	LPLIPAL1G160
rxn08814	LPLIPAL1G161
rxn08815	LPLIPAL1G180
rxn08816	LPLIPAL1G181
rxn08817	LPLIPAL2A120
rxn08818	LPLIPAL2A140
rxn08819	LPLIPAL2A141
rxn08820	LPLIPAL2A160
rxn08821	LPLIPAL2A161
rxn08822	LPLIPAL2A180
rxn08823	LPLIPAL2A181
rxn08838	LPLIPAL2E120
rxn08839	LPLIPAL2E140
rxn08840	LPLIPAL2E141
rxn08841	LPLIPAL2E160
rxn08842	LPLIPAL2E161
rxn08843	LPLIPAL2E180
rxn08844	LPLIPAL2E181
rxn08845	LPLIPAL2G120
rxn08846	LPLIPAL2G140
rxn08847	LPLIPAL2G141
rxn08848	LPLIPAL2G160
rxn08849	LPLIPAL2G161
rxn08850	LPLIPAL2G180
rxn08851	LPLIPAL2G181
rxn08861	MACPD
rxn08900	MDH2
rxn08901	MDH3
rxn08933	MLTG2
rxn08934	MLTG3
rxn08935	MLTG4
rxn08936	MLTG5
rxn08941	MLTP1
rxn08942	MLTP2
rxn08943	MLTP3
rxn08954	MOAT3C
rxn08971	NADH10
rxn08975	NADH5
rxn08976	NADH9
rxn08977	NADPHQR2
rxn08978	NADPHQR3
rxn08979	NADPHQR4
rxn08981	NAMNPP
rxn09014	NTPP7
rxn09016	NTPTP2
rxn09039	OMBZLM
rxn09041	OMMBLHX3
rxn09042	OMPHHX
rxn09044	OPHHX
rxn09045	OPHHX3
rxn09067	PAPA180
rxn09101	PGPP120
rxn09102	PGPP140
rxn09103	PGPP141
rxn09104	PGPP160
rxn09105	PGPP161
rxn09106	PGPP180
rxn09107	PGPP181
rxn09108	PGSA120
rxn09109	PGSA140
rxn09110	PGSA141
rxn09111	PGSA160
rxn09112	PGSA161
rxn09113	PGSA180
rxn09114	PGSA181
rxn09119	PHYTS
rxn09123	PLIPA1A120
rxn09124	PLIPA1A140
rxn09125	PLIPA1A141
rxn09126	PLIPA1A160
rxn09127	PLIPA1A161
rxn09128	PLIPA1A180
rxn09129	PLIPA1A181
rxn09130	PLIPA1E120
rxn09131	PLIPA1E140
rxn09132	PLIPA1E141
rxn09133	PLIPA1E160
rxn09134	PLIPA1E161
rxn09135	PLIPA1E180rev
rxn09136	PLIPA1E181
rxn09137	PLIPA1G120
rxn09138	PLIPA1G140
rxn09139	PLIPA1G141
rxn09140	PLIPA1G160
rxn09141	PLIPA1G161
rxn09142	PLIPA1G180
rxn09143	PLIPA1G181
rxn09144	PLIPA2A120
rxn09145	PLIPA2A140
rxn09146	PLIPA2A141
rxn09147	PLIPA2A160
rxn09148	PLIPA2A161
rxn09149	PLIPA2A180
rxn09150	PLIPA2A181
rxn09151	PLIPA2E120
rxn09152	PLIPA2E140
rxn09153	PLIPA2E141
rxn09154	PLIPA2E160
rxn09155	PLIPA2E161
rxn09156	PLIPA2E180
rxn09157	PLIPA2E181
rxn09158	PLIPA2G120
rxn09159	PLIPA2G140
rxn09160	PLIPA2G141
rxn09161	PLIPA2G160
rxn09162	PLIPA2G161
rxn09163	PLIPA2G180
rxn09164	PLIPA2G181
rxn09167	POX
rxn09177	r0671
rxn09180	PPPGO3
rxn09188	PROD2
rxn09197	PSD120
rxn09198	PSD140
rxn09199	PSD141
rxn09200	PSD160
rxn09201	PSD161
rxn09202	PSD180
rxn09203	PSD181
rxn09205	PSSA120
rxn09206	PSSA140
rxn09207	PSSA141
rxn09208	PSSA160
rxn09209	PSSA161
rxn09210	PSSA180
rxn09211	PSSA181
rxn09212	PTHR
rxn09225	RHAT1
rxn09240	SADT2
rxn09264	SPMDAT1
rxn09265	SPMDAT2
rxn09272	SUCDi
rxn09289	TDPADGAT
rxn09296	THIORDXi
rxn09310	THZPSN
rxn09313	TMAOR1
rxn09315	TMAOR2
rxn09341	UACGAMP
rxn09345	UDCPDPS
rxn09358	UM3PL
rxn09398	GLCS2
rxn09424	FAS240_Lrev
rxn09430	FAS161ACP
rxn09436	FAS140ACPrev
rxn09446	FACOAL240rev
rxn09447	FACOAL182
rxn09448	FACOAL181
rxn09449	FACOAL180
rxn09450	FACOAL161
rxn09451	FACOAL141
rxn09456	FA180ACPHrev
rxn09458	DESAT18
rxn09460	DESAT14
rxn09463	FAO240
rxn09464	FAO182
rxn09467	FAO181O
rxn09468	FAO181E
rxn09471	FAO141p_odd
rxn09472	FAO141p_even
rxn09486	UDPACGLP
rxn09532	ACPS
rxn09562	GK2
rxn09632	THMDP
rxn09657	THMt3
rxn09658	SUCRt2
rxn09660	SPMDt2
rxn09661	SBT_Lt
rxn09667	OCDCYAt
rxn09668	OCDCEAtr
rxn09669	OCDCAtr
rxn09671	MMETt2
rxn09674	LYSt2r
rxn09675	HDCEAtr
rxn09677	GTHOXti3
rxn09680	GCALDt
rxn09685	DURIt2
rxn09686	DTTPti
rxn09687	DINSt2
rxn09688	DGSNt2
rxn09692	CHLt2r
rxn09696	AMETt2
rxn09697	ALLTTti
rxn09699	AKGMAL
rxn09702	5AOPt2
rxn09901	LAAL_GLYLEU
rxn09903	LAAL_ALALEU
rxn09907	LAAL1
rxn09908	LAAL2
rxn09913	LAAL_GLYPHE
rxn09918	LAAL_GLYTYR
rxn09925	LAAL3
rxn09926	LAAL4
rxn09931	LAAL_ALAHIS
rxn09938	LAAL_CGLY
rxn09944	MMSAD2
rxn09953	ACTNDH
rxn09978	MADGBG
rxn09979	MBDGBG
rxn09988	ARABASE3e
rxn09989	DEXTRINASE
rxn09992	6PHBG
rxn09996	TEICH45
rxn09997	AHMMPS
rxn10010	ACOAD2
rxn10011	ACOAD3rev
rxn10012	ACOAD4rev
rxn10013	ACOAD5rev
rxn10014	ACOAD6rev
rxn10029	KAS13
rxn10030	KAS17rev
rxn10036	KAS7
rxn10042	ATPS4
rxn10043	CYOO3
rxn10044	CYOR3
rxn10046	CYTB_B3
rxn10052	ADK2
rxn10053	AIRC1
rxn10054	CMPDAi
rxn10058	NADK3
rxn10059	NADK4
rxn10060	NADK2
rxn10067	FDMO5
rxn10094	AMMQT8r
rxn10100	KAS16
rxn10104	FAO2
rxn10113	CYTBD
rxn10114	FDH2
rxn10116	GLCDe
rxn10117	HYD3
rxn10118	HYD1
rxn10119	HYD2
rxn10120	NO3R1
rxn10121	NO3R2
rxn10122	NADH6
rxn10123	NADH7
rxn10124	NADH8
rxn10125	THD2
rxn10126	SUCD4
rxn10127	TMAOR1e
rxn10128	TMAOR2e
rxn10131	r1667
rxn10132	CYNTt2
rxn10133	PPPNt2r
rxn10136	GLUABUTt7
rxn10141	NMNt7
rxn10144	ASNabc
rxn10145	DAPabc
rxn10147	CBL1abc
rxn10148	CADVt
rxn10149	CRNt7
rxn10150	CITt7
rxn10151	ASPt2_2
rxn10152	FUMt2_2
rxn10153	MALt2_2
rxn10154	SUCCt2_2
rxn10155	ASPt2_3
rxn10157	SUCCt2_3
rxn10160	GALCTNt2r
rxn10161	OCDCAt2
rxn10162	HDCAt2
rxn10163	TTDCAt2
rxn10167	IDONt2r
rxn10168	HKt
rxn10169	LCTSt
rxn10174	MALTHXabc
rxn10176	INDOLEt2r
rxn10180	PNTOt4
rxn10181	NMNP
rxn10182	PTRCORNt7
rxn10183	ACMANApts
rxn10184	SBTpts
rxn10187	MAN6Pt6_2
rxn10188	F1PPt
rxn10191	ALAPGPL
rxn10192	CDPGLYCGPT
rxn10193	PGPGT
rxn10194	TECAUE
rxn10195	TECAGE
rxn10196	TECAAE
rxn10197	TECA4S
rxn10199	PEPGLY
rxn10202	HDG3PACT
rxn10203	TDG3PACT
rxn10204	SGAT
rxn10205	G3PATI17
rxn10206	G3PATAI17
rxn10207	G3PATI14
rxn10208	G3PATI15
rxn10209	G3PATAI15
rxn10210	G3PATI16
rxn10211	ACOAAGPAT160
rxn10212	ACOAAGPAT140
rxn10213	ACOAAGPAT180
rxn10214	ACOAAGPATAI17
rxn10215	ACOAAGPATI17
rxn10216	ACOAAGPATI14
rxn10217	ACOAAGPATI15
rxn10218	ACOAAGPATAI15
rxn10219	ACOAAGPATI16
rxn10220	DASYNI17
rxn10221	DASYNAI17
rxn10222	DASYNI14
rxn10223	DASYNI15
rxn10224	DASYNAI15
rxn10225	DASYNI16
rxn10226	PSSAI17
rxn10227	PSSAAI17
rxn10228	PSSAI14
rxn10229	PSSAI15
rxn10230	PSSAAI15
rxn10231	PSSAI16
rxn10232	PSDI17
rxn10233	PSDAI17
rxn10234	PSDI14
rxn10235	PSDI15
rxn10236	PSDAI15
rxn10237	PSDI16
rxn10238	PAI17P
rxn10239	PAAI17P
rxn10253	IHDGK
rxn10254	IAHDGK
rxn10255	ITDGK
rxn10256	IPDGK
rxn10257	IAPDGK
rxn10258	IHXDGK
rxn10259	PGSAI17
rxn10260	PGSAAI17
rxn10261	PGSAI14
rxn10262	PGSAI15
rxn10263	PGSAAI15
rxn10264	PGSAI16
rxn10265	PGPPI17
rxn10266	PGPPAI17
rxn10267	PGPPI14
rxn10268	PGPPI15
rxn10269	PGPPAI15
rxn10270	PGPPI16
rxn10271	PUDPDGT
rxn10272	MUDPDGT
rxn10273	SUDPDGT
rxn10274	IHDUDPG
rxn10275	AIHDUPDG
rxn10276	ITDUDPG
rxn10277	IPDUDPG
rxn10278	AIPDUDPG
rxn10279	IXDUDPG
rxn10280	PUDPMGT
rxn10281	MUDPMGT
rxn10282	SUDPMGT
rxn10283	IHDUDPMG
rxn10284	AIHDUDPMG
rxn10285	ITDUDPMG
rxn10286	IPDUDPMG
rxn10287	AIPDUDPMG
rxn10288	IXDUDPMG
rxn10289	TECA1S160
rxn10290	TECA1S140
rxn10291	TECA1S180
rxn10292	TECA1SI17
rxn10293	TECA1SAI17
rxn10294	TECA1SI14
rxn10295	TECA1SI15
rxn10296	TECA1SAI15
rxn10297	TECA1SI16
rxn10298	TECA2S160
rxn10299	TECA2S140
rxn10300	TECA2S180
rxn10301	TECA2SI17
rxn10302	TECA2SAI17
rxn10303	TECA2SI14
rxn10304	TECA2SI15
rxn10305	TECA2SAI15
rxn10306	TECA2SI16
rxn10307	TECA5S160
rxn10308	TECA5S140
rxn10309	TECA5S180
rxn10310	TECA5SI17
rxn10311	TECA5SAI17
rxn10312	TECA5SI14
rxn10313	TECA5SI15
rxn10314	TECA5SAI15
rxn10315	TECA5SI16
rxn10316	TECA3S160
rxn10317	TECA3S140
rxn10318	TECA3S180
rxn10319	TECA3SI17
rxn10320	TECA3SAI17
rxn10321	TECA3SI14
rxn10322	TECA3SI15
rxn10323	TECA3SAI15
rxn10324	TECA3SI16
rxn10334	CLPNS160
rxn10335	CLPNS140
rxn10336	CLPNS180
rxn10337	CLPNSI17
rxn10338	CLPNSAI17
rxn10339	CLPNSI14
rxn10340	CLPNSI15
rxn10341	CLPNSAI15
rxn10342	CLPNSI16
rxn10343	HG2abc
rxn10344	PBt
rxn10447	CA2abc
rxn10449	CBIabc
rxn10473	r2137
rxn10474	COBALTt5
rxn10476	COCHL
rxn10481	Cuabc
rxn10482	CYRDARrev
rxn10483	CYRDAS
rxn10484	DAPDH
rxn10537	GLYt4r
rxn10541	H2St
rxn10542	H2td
rxn10571	MG2abc
rxn10577	N2t
rxn10600	SHCHCC
rxn10604	SO3t
rxn10609	LTHRP
rxn10615	TSR
rxn10622	HMPK3
rxn10626	SHCHCS
rxn10653	PHDCATA
rxn10663	FAO11
rxn10709	FACOALPHDCA
rxn10718	FASPHDCA
rxn10752	AACPS11
rxn10770	CHOLD
rxn10785	DPPS
rxn10806	CYTBD2
rxn10819	PHDCAt
rxn10822	ARB_Dabc
rxn10823	NARK
rxn10824	ORNt
rxn10827	SKMt2
rxn10829	GTHRDt2
rxn10832	COAt
rxn10833	MALTHPabc
rxn10834	LYSt5r
rxn10841	ETHAtr
rxn10855	CIT_Mgt
rxn10857	CYTDt4
rxn10865	LACpts
rxn10867	NCAMUP
rxn10868	NH4t4
rxn10887	TAGO
rxn10892	THMDt4
rxn10895	URIt4
rxn10908	r0839
rxn10919	PHEMEt
rxn10928	r2525
rxn10937	KAS_HP
rxn10945	PROPAT4te
rxn10951	PDH2
rxn10954	C180SNrev
rxn10963	FE2tr
rxn10974	TYRt
rxn10977	NO3t3
rxn11004	AKO
rxn11007	TMDSf
rxn11014	DCYTt
rxn11018	PHEtec
rxn11040	GND2
rxn11174	ALATA_D3
rxn11206	TYRTA2
rxn11207	TYRTA3
rxn11258	4ABZS
rxn11262	SPMDabc
rxn11263	PTRCabc
rxn11267	R5PPPK
rxn11268	PPIt2e
rxn11334	NCAMt2r
rxn11337	PHEt2r
rxn11544	R05224
rxn11545	PRE3A
rxn11650	CYRDAR
rxn11676	ACTPO
rxn11684	FRDPFT
rxn11702	SEPHCHS
rxn11703	SHCHCS3
rxn11710	RE0577C
rxn11711	FACOAE181
rxn11733	DMPPL
rxn11744	CHOLOX
rxn11932	N2OO
rxn11934	AMPSO3OX
rxn11937	N2OFO
rxn11938	FMFUROr
rxn11940	DVPROTOCHLOROPH1
rxn11941	DVPROTOCHLOROPH2
rxn11942	DVPROTOCHLOROPH3
rxn11944	5MTHCYST
rxn11946	DMQMT2
rxn12008	HETT
rxn12146	5DGCLURI
rxn12147	DKDID2
rxn12188	FRUP
rxn12206	MALDC
rxn12215	5MTHGLUS
rxn12220	CPPPGOrev
rxn12224	2OMPHH
rxn12225	OPHHX
rxn12239	4HBADH
rxn12376	4HBAt
rxn12383	ANTHte
rxn12405	BHBtp
rxn12432	MALNt
rxn12500	TCBO
rxn12510	PNTK
rxn12512	PPNCL3
rxn12523	ALAGLUt2r
rxn12526	GAMt3r
rxn12535	ISETACt2r
rxn12537	F6Pt2r
rxn12542	GLYASNt2r
rxn12544	METALAt
rxn12549	4HBZt2
rxn12552	GLYMETt2r
rxn12555	GLYGLNt2r
rxn12558	ALALEUt2r
rxn12568	ALAGLNt2r
rxn12574	ARABDt2
rxn12576	GLYPROt2r
rxn12589	SALCt2
rxn12594	ALAHISt2r
rxn12597	AGMt2r
rxn12600	GLYGLUt2r
rxn12608	GLYASPt2r
rxn12616	ALATHRt2r
rxn12625	ALAGLYt2r
rxn12628	ALAASPt2r
rxn12630	ACGAMtr2
rxn12633	ALAASP1c
rxn12634	GLYGLU1c
rxn12635	GLYMET1c
rxn12636	METALA1c
rxn12637	GLYASP1c
rxn12638	GLYPROPRO1c
rxn12639	ALAGLN1c
rxn12640	ALAGLU1c
rxn12641	ALAGLY1c
rxn12642	ALAHIS1c
rxn12643	ALALEU1c
rxn12644	ALATHR1c
rxn12645	GLYASN1c
rxn12646	GLYGLN1c
rxn12647	DATPt
rxn12648	DGTPt
rxn12649	FOLRrev
rxn12663	GTPt
rxn12664	MK7te
rxn12666	PYDXtr
rxn12773	HADPCOADH
rxn12800	HCO3T
rxn12822	GLFRDO
rxn12844	AMPTASEGC
rxn12845	GLYLEUHYDROc
rxn12846	GLYPHEHYc
rxn12847	GLYTYR1c
rxn12848	GLYCYSabc
rxn12849	GLYLEUPEPT1tc
rxn12850	GLYPHEabc
rxn12851	GLYTYRabc
rxn12860	LANOSTt
rxn12933	ACPACT
rxn12991	ACCOAC2
rxn13012	IPK1
rxn13022	LEU2
rxn13097	PYDXNtr
rxn13139	NTP3PIP1
rxn13140	NTP3PIP2
rxn13143	THRD2
rxn13150	5MTHFCL
rxn13160	DDCAt
rxn13211	ACALDCD
rxn13291	G3PCtr
rxn13360	NADPt
rxn13362	NFORTYRt
rxn13363	NFTYROX
rxn13365	OAAt
rxn13392	PTRCt3i
rxn13395	SHCHD2y
rxn13397	r0944
rxn13399	SQLErev
rxn13410	TYRNFT
rxn13414	UTPH1
rxn13477	IPFPHS
rxn13647	NO2rPuq
rxn13648	NTRIR4
rxn13659	ACOAD8x
rxn13661	AMMQT7rev
rxn13681	COBALTt
rxn13727	NADH13
rxn13729	NADH19
rxn13746	SO3R3
rxn13747	THRt2r
rxn13761	ASPO8
rxn13765	ISPREt
rxn13778	AHCYSts
rxn13781	DPCOAt
rxn13782	pbiosynthesis
rxn13783	dreplication
rxn13784	rtranscription
rxn13822	DAD_5t
rxn13840	HHDHL7
rxn13842	HKatp
rxn13846	HTDHL
rxn13847	KBL1
rxn13850	MACPOR
rxn13918	ZNabc
rxn13919	ZN2t
rxn14012	IPTT
rxn14120	FOLR3
rxn14144	UDPGNP
rxn14173	NO2OX
rxn14184	NO2O
