seed	vmh
rxn05179_c	ILEabc
rxn05180_c	CRNabc
rxn05181_c	GLYBabc
rxn05183_c	METDabc
rxn05184_c	CHOLabc
rxn05187_c	ADOCBLabc
rxn05188_c	FECRMabc
rxn05189_c	FEDCabc
rxn05192_c	CTBTabc
rxn05193_c	GBBTNabc
rxn05195_c	FE3abc
rxn05197_c	URAt2r
rxn05198_c	CYTDt2r
rxn05199_c	URIt2r
rxn05200_c	THMDt2r
rxn05201_c	HYXNt
rxn05202_c	XANt2r
rxn05204_c	GSNt2r
rxn05205_c	DCYTt2r
rxn05206_c	Kt1r
rxn05207_c	MALNAt
rxn05208_c	MALLACDt
rxn05209_c	NAt3_1
rxn05211_c	r1088
rxn05212_c	CU2t
rxn05213_c	CITCAt
rxn05214_c	CITt10
rxn05215_c	ALAt4r
rxn05216_c	GLNt4
rxn05217_c	ASPt2r
rxn05219_c	METabc
rxn05220_c	r2532
rxn05221_c	PROt4r
rxn05222_c	TRPt
rxn05223_c	BTNabc
rxn05225_c	D_GLUMANt
rxn05226_c	GLCpts
rxn05229_c	AIRC4
rxn05231_c	RNDR1
rxn05232_c	RNTR1
rxn05233_c	RNDR2
rxn05234_c	RNTR2
rxn05235_c	RNTR3
rxn05236_c	RNTR4
rxn05237_c	CYSabc
rxn05239_c	RE3009C
rxn05243_c	LEUt2r
rxn05244_c	ILEt2r
rxn05245_c	VALtec
rxn05247_c	FACOALI14
rxn05248_c	FACOALAI15
rxn05249_c	FACOALI15
rxn05250_c	FACOALI16
rxn05251_c	FACOALAI17
rxn05252_c	FACOALI17
rxn05255_c	FOLt
rxn05256_c	PAAMOR
rxn05266_c	AMMQT72
rxn05267_c	DHNAOT7
rxn05287_c	GGTT
rxn05289_c	TRDRr
rxn05291_c	KAS8
rxn05292_c	FE3t4
rxn05293_c	MECDPDH2
rxn05297_c	GLUt2r
rxn05298_c	GLUt4r
rxn05299_c	HISt2r
rxn05300_c	THRt2r
rxn05301_c	TYRt2r
rxn05303_c	ARGt2
rxn05305_c	LYSt3r
rxn05306_c	PHEt2r
rxn05307_c	SERt2r
rxn05308_c	PNTOt2
rxn05310_c	NACUP
rxn05312_c	PIt6b
rxn05313_c	PIt7
rxn05315_c	ZN2t4
rxn05316_c	INSt2
rxn05317_c	DADNt2r
rxn05318_c	ADNCNT3tc
rxn05319_c	H2Ot
rxn05322_c	EAR40xr
rxn05323_c	EAR140x
rxn05324_c	EAR120x
rxn05325_c	EAR80x
rxn05326_c	EAR60x
rxn05327_c	EAR100x
rxn05328_c	EAR160x
rxn05329_c	3HAD40
rxn05330_c	3HAD60
rxn05331_c	3HAD120
rxn05332_c	3HAD160
rxn05333_c	3HAD100
rxn05334_c	3HAD80
rxn05335_c	3HAD140
rxn05336_c	3OAR160
rxn05337_c	3OAR60
rxn05338_c	3OAR100
rxn05339_c	3OAR40
rxn05340_c	3OAR120
rxn05341_c	3OAR80
rxn05342_c	3OAR140
rxn05343_c	3OAS100
rxn05344_c	3OAS160
rxn05345_c	3OAS140
rxn05346_c	3OAS60
rxn05347_c	KAS14
rxn05348_c	3OAS120
rxn05349_c	ACOATA
rxn05350_c	3OAS80
rxn05351_c	EAR140y
rxn05352_c	EAR80y
rxn05353_c	EAR40y
rxn05354_c	EAR160y
rxn05355_c	EAR120y
rxn05356_c	EAR100y
rxn05357_c	EAR60y
rxn05358_c	2MBCOATA
rxn05359_c	3OAS4M3O6
rxn05360_c	3OAR4M6
rxn05361_c	3HAD4M6
rxn05362_c	EAR4M6
rxn05363_c	3OAS4M6
rxn05364_c	3OAR6M8
rxn05365_c	3HAD6M8
rxn05366_c	EAR6M8
rxn05367_c	3OAS6M8
rxn05368_c	3OAR8M10
rxn05369_c	3HAD8M10
rxn05370_c	EAR8M10
rxn05371_c	3OAS8M10
rxn05372_c	3OAR10M12
rxn05373_c	3HAD10M12
rxn05374_c	EAR10M12
rxn05375_c	3OAS10M12
rxn05376_c	3OAR12M14
rxn05377_c	3HAD12M14
rxn05378_c	EAR12M14
rxn05379_c	3OAS12M14
rxn05380_c	3OAR14M16
rxn05381_c	3HAD14M16
rxn05382_c	EAR14M16
rxn05383_c	IVCOATA
rxn05384_c	3OAS3M4
rxn05385_c	3OAR5M6
rxn05386_c	3HAD5M6
rxn05387_c	EAR5M6
rxn05388_c	3OAS5M6
rxn05389_c	3OAR7M8
rxn05390_c	3HAD7M8
rxn05391_c	EAR7M8
rxn05392_c	3OAS7M8
rxn05393_c	3OAR9M10
rxn05394_c	3HAD9M10
rxn05395_c	EAR9M10
rxn05396_c	3OAS9M10
rxn05397_c	3OAR11M12
rxn05398_c	3HAD11M12
rxn05399_c	EAR11M12
rxn05400_c	3OAS11M12
rxn05401_c	3OAR13M14
rxn05402_c	3HAD13M14
rxn05403_c	EAR13M14
rxn05404_c	3OAS13M14
rxn05405_c	3OAR15M16
rxn05406_c	3HAD15M16
rxn05407_c	EAR15M16
rxn05408_c	IBCOATA
rxn05409_c	3OAS2M3
rxn05410_c	3OAR4M5
rxn05411_c	3HAD4M5
rxn05412_c	EAR4M5
rxn05413_c	3OAS4M5
rxn05414_c	3OAR6M7
rxn05415_c	3HAD6M7
rxn05416_c	EAR6M7
rxn05417_c	3OAS6M7
rxn05418_c	3OAR8M9
rxn05419_c	3HAD8M9
rxn05420_c	EAR8M9
rxn05421_c	3OAS8M9
rxn05422_c	3OAR10M11
rxn05423_c	3HAD10M11
rxn05424_c	EAR10M11
rxn05425_c	3OAS10M11
rxn05426_c	3OAR12M13
rxn05427_c	3HAD12M13
rxn05428_c	EAR12M13
rxn05429_c	3OAS12M13
rxn05430_c	3OAR14M15
rxn05431_c	3HAD14M15
rxn05432_c	EAR14M15
rxn05433_c	EAR4M6x
rxn05434_c	EAR6M8x
rxn05435_c	EAR8M10x
rxn05436_c	EAR10M12x
rxn05437_c	EAR12M14x
rxn05438_c	EAR14M16x
rxn05439_c	EAR5M6x
rxn05440_c	EAR7M8x
rxn05441_c	EAR9M10x
rxn05442_c	EAR11M12x
rxn05443_c	EAR13M14x
rxn05444_c	EAR15M16x
rxn05445_c	EAR4M5x
rxn05446_c	EAR6M7x
rxn05447_c	EAR8M9x
rxn05448_c	EAR10M11x
rxn05449_c	EAR12M13x
rxn05450_c	EAR14M15x
rxn05451_c	AIPDCOATA
rxn05452_c	AIHPDCOATA
rxn05453_c	IPDCOATA
rxn05454_c	IHPDCOATA
rxn05455_c	ITDCOATA
rxn05456_c	IHDCOATA
rxn05457_c	TDCOATA
rxn05458_c	PMTCOATA
rxn05459_c	STCOATA
rxn05460_c	3OAS180
rxn05461_c	3OAR180
rxn05462_c	3HAD180
rxn05463_c	EAR180y
rxn05464_c	EAR180x
rxn05465_c	MCOATA
rxn05466_c	NH4tb
rxn05467_c	CO2t
rxn05468_c	O2t
rxn05470_c	GLYCLTt2r
rxn05471_c	GMPt2r
rxn05482_c	6PGCt2r
rxn05484_c	ACACt2
rxn05485_c	ACGApts
rxn05486_c	ACMANAtr
rxn05487_c	ACNAMt2r
rxn05488_c	ACt2r
rxn05493_c	AKGt2r
rxn05494_c	DALAt2r
rxn05495_c	BALAt2r
rxn05496_c	ALAt2r
rxn05497_c	AMPt2r
rxn05499_c	ARABt
rxn05500_c	ARBt2r
rxn05501_c	ARBTpts
rxn05502_c	ARGPt2r
rxn05504_c	ARSENBabc
rxn05505_c	ARSENBt2
rxn05506_c	ASO4t
rxn05507_c	ASO3t
rxn05508_c	ASNt2r
rxn05512_c	BUTSO3abc
rxn05513_c	CA2abc
rxn05514_c	CAt4i
rxn05515_c	CBL2abc
rxn05516_c	CD2abc1
rxn05517_c	CD2t6r
rxn05518_c	CELBpts
rxn05519_c	CHORt
rxn05520_c	CITt11
rxn05522_c	CITt13
rxn05523_c	CITt15
rxn05525_c	CMPt2
rxn05526_c	CRO4t3
rxn05527_c	CSNt6
rxn05528_c	Cut1
rxn05529_c	CGLYt
rxn05531_c	DEXTRINt2
rxn05533_c	ALAASPabc
rxn05534_c	GLYGLUabc
rxn05535_c	GLYMETabc
rxn05536_c	METALAabc
rxn05537_c	GLYASPabc
rxn05538_c	GLYPROabc
rxn05539_c	CGLYabc
rxn05540_c	ALAGLNabc
rxn05541_c	ALAGLUabc
rxn05542_c	ALAGLYabc
rxn05543_c	ALAHISabc
rxn05544_c	ALALEUabc
rxn05545_c	ALATHRabc
rxn05546_c	GLYASNabc
rxn05547_c	GLYGLNabc
rxn05549_c	DRIBabc
rxn05551_c	ETHAt2
rxn05552_c	ETHSO3abc
rxn05554_c	F6Pt6_2
rxn05555_c	FE2abc
rxn05557_c	FEDCabc
rxn05559_c	FORt2r
rxn05560_c	FRUpts
rxn05561_c	FUMt2r
rxn05562_c	G1Pt6_2
rxn05563_c	G6Pt6_2
rxn05564_c	ABUTt2r
rxn05565_c	GALACt
rxn05566_c	GALt2_2
rxn05567_c	GALTpts
rxn05568_c	GAM6Pt
rxn05569_c	GAMpts
rxn05571_c	GLCNt2r
rxn05572_c	GLCRt2
rxn05573_c	GLCt2
rxn05574_c	GLCURt2r
rxn05578_c	GLYC3Pt
rxn05579_c	GLYBt2r
rxn05581_c	GLYCt
rxn05582_c	GLYt2r
rxn05585_c	HEXSabc
rxn05589_c	ICITt10
rxn05593_c	INSTt2r
rxn05594_c	ISETACabc
rxn05596_c	Kt3r
rxn05598_c	LCTSabc
rxn05599_c	LCYSTabc
rxn05602_c	L_LACt2r
rxn05604_c	L_LACNa1t
rxn05605_c	MALt2r
rxn05607_c	MALTpts
rxn05608_c	MALTTRabc
rxn05610_c	MANpts
rxn05611_c	MANt2r
rxn05612_c	MELIBt2r
rxn05613_c	METSOX1abc
rxn05614_c	METSOX2abc
rxn05616_c	MGt5
rxn05617_c	MNLpts
rxn05618_c	MNt2
rxn05619_c	MOBDabc
rxn05620_c	MOPSabc
rxn05621_c	MSO3abc
rxn05622_c	NAabcO
rxn05625_c	NO2t2r
rxn05626_c	NO2t3
rxn05627_c	NO3t2
rxn05630_c	PEPt2
rxn05634_c	PPAt2
rxn05635_c	PPIabc
rxn05638_c	PROt2r
rxn05644_c	RIBABCte
rxn05645_c	RIBFLVt2r
rxn05646_c	RMNt2
rxn05647_c	SALCpts
rxn05648_c	SBTt6
rxn05649_c	DSERt2r
rxn05651_c	SO4t2
rxn05652_c	SPMDt3
rxn05654_c	SUCCt2r
rxn05655_c	SUCpts
rxn05656_c	SULFACabc
rxn05663_c	TRPt2r
rxn05665_c	UMPt2
rxn05667_c	UREAt
rxn05669_c	VALt2r
rxn05671_c	XYLt
rxn05672_c	GLU_Dt2r
rxn05673_c	GALURt2r
rxn05679_c	DTMPt
rxn05680_c	XTSNt2r
rxn05681_c	DDGLCNt2r
rxn05682_c	ALLTNt2r
rxn05683_c	BUTt2r
rxn05687_c	PTRCt2
rxn05693_c	STYSt2
rxn05716_c	ETHAMPt2
rxn05717_c	PPPIt2
rxn05719_c	35CCMPt2
rxn05722_c	THMMPt2
rxn05728_c	TSULt2
rxn05732_c	ACOAD7i
rxn05733_c	CYSS3r
rxn05734_c	GLXO1
rxn05735_c	AACGLYDH
rxn05736_c	FACOAL140
rxn05737_c	TFMO2
rxn05740_c	GLCP
rxn05746_c	MLTG1
rxn05887_c	HYD5x
rxn05890_c	OAZUROX
rxn05893_c	FDOXR
rxn05902_c	FXXRDO
rxn05909_c	CYSTS2
rxn05937_c	FRDOr
rxn05938_c	POR4
rxn05939_c	OOR2r
rxn05942_c	5MTHFOX
rxn05957_c	SHSL2
rxn05958_c	RHCCE
rxn06022_c	ACPpds
rxn06023_c	ACPS1
rxn06031_c	4MOPOX
rxn06060_c	TSULST
rxn06075_c	RNDR4
rxn06076_c	RNDR3
rxn06077_c	METSOXR1r
rxn06078_c	AHSERL3
rxn06299_c	COF420H
rxn06335_c	2MEBCOADH
rxn06377_c	GCCa
rxn06493_c	GCCc
rxn06510_c	ACACT6r
rxn06526_c	PRODTHLOX
rxn06556_c	FA120ACPH
rxn06586_c	3MEBCOADH
rxn06591_c	GLUTRR
rxn06600_c	GCCb
rxn06621_c	3MOPLPAMO
rxn06672_c	BTNCL
rxn06673_c	ACCOACL
rxn06675_c	AADPSAEDH
rxn06723_c	U23GAAT
rxn06729_c	UAGAAT
rxn06777_c	HACD6
rxn06799_c	AMETDNAMT
rxn06802_c	AADPSAEDH2
rxn06848_c	EDTXS2
rxn06865_c	EDTXS1
rxn06874_c	NIT_n1p4
rxn06887_c	COBB
rxn06937_c	GLUTRS
rxn06979_c	CYRDAS
rxn06991_c	PRODSLFDH
rxn07191_c	G3PFDXOR
rxn07200_c	HYD5y
rxn07258_c	PLASMETHAPH
rxn07261_c	CDPEAS
rxn07295_c	GLYO
rxn07307_c	PSLACL
rxn07430_c	3MOBDC2
rxn07431_c	LPAMMPT
rxn07432_c	4MOPDC2
rxn07433_c	LPAMMBT
rxn07434_c	3MOPDC2
rxn07435_c	LPAMMBT2
rxn07438_c	TRDOXOX
rxn07441_c	26DAPLLAT
rxn07466_c	ALAALAD
rxn07468_c	DHSQLD
rxn07492_c	ASCBPL
rxn07577_c	r1314
rxn07578_c	r1315
rxn07584_c	RE1944C
rxn07586_c	CPC5MT1
rxn07587_c	CPC5MT2
rxn07588_c	CPC6MT
rxn07589_c	CPC6MT
rxn07845_c	GLCRHL
rxn08014_c	AACPS1
rxn08019_c	AACPS6
rxn08020_c	AACPS7
rxn08025_c	AB6PGH
rxn08040_c	ACGAMT
rxn08043_c	ACHBS
rxn08083_c	AGPAT120
rxn08084_c	AGPAT140
rxn08085_c	AGPAT141
rxn08086_c	AGPAT160
rxn08087_c	AGPAT161
rxn08088_c	AGPAT180
rxn08089_c	AGPAT181
rxn08094_c	AKGS
rxn08100_c	ALAGLUE
rxn08114_c	ALLTAMH
rxn08126_c	AMALT1
rxn08127_c	AMALT2
rxn08128_c	AMALT3
rxn08129_c	AMALT4
rxn08130_c	AMMQLT8
rxn08131_c	AMPMS2
rxn08178_c	BSORx
rxn08179_c	BSORy
rxn08180_c	BTS4
rxn08194_c	CBLAT
rxn08199_c	CDAPPA120
rxn08200_c	CDAPPA140
rxn08201_c	CDAPPA141
rxn08202_c	CDAPPA160
rxn08203_c	CDAPPA161
rxn08204_c	CDAPPA180
rxn08205_c	CDAPPA181
rxn08224_c	CLPNH180
rxn08231_c	CLPNS180
rxn08257_c	CRNCBCT
rxn08258_c	CRNCDH
rxn08275_c	CU2t3r
rxn08291_c	DAAD
rxn08294_c	DAGK120
rxn08295_c	DAGK140
rxn08296_c	DAGK141
rxn08297_c	DAGK160
rxn08298_c	DAGK161
rxn08299_c	DAGK180
rxn08300_c	DAGK181
rxn08306_c	DASYN120
rxn08307_c	DASYN140
rxn08308_c	DASYN141
rxn08309_c	DASYN160
rxn08310_c	DASYN161
rxn08311_c	DASYN180
rxn08312_c	DASYN181
rxn08333_c	DHNAOT4
rxn08335_c	DHORD2
rxn08336_c	DHORD5
rxn08345_c	DKGLCNR1
rxn08352_c	DMPPS
rxn08353_c	DMQMT
rxn08354_c	DMSOR1
rxn08356_c	DMSOR2
rxn08434_c	FA140ACPH
rxn08435_c	FA141ACPHi
rxn08437_c	FA161ACPH
rxn08438_c	FA80ACPHi
rxn08444_c	FACOAE180
rxn08458_c	FADRx
rxn08467_c	FDMO
rxn08468_c	FDMO2
rxn08469_c	FDMO3
rxn08470_c	FDMO4
rxn08471_c	FDMO6
rxn08518_c	FHL
rxn08521_c	FLVRx
rxn08527_c	FRD2
rxn08528_c	FRD3
rxn08546_c	G3PAT120
rxn08547_c	G3PAT140
rxn08548_c	G3PAT141
rxn08549_c	G3PAT160
rxn08550_c	G3PAT161
rxn08551_c	G3PAT180
rxn08552_c	G3PAT181
rxn08556_c	G3PD5
rxn08557_c	G3PD6
rxn08558_c	G3PD7
rxn08583_c	GALT1
rxn08615_c	GLCS1
rxn08618_c	GLCTR1
rxn08619_c	GLCTR2
rxn08620_c	GLCTR3
rxn08647_c	GLYCK2
rxn08655_c	GLYCTO2
rxn08656_c	GLYCTO3
rxn08657_c	GLYCTO4
rxn08669_c	GPDDA4
rxn08688_c	H2SO
rxn08703_c	HCYSMT2
rxn08707_c	HEMEOS
rxn08708_c	HEPK1
rxn08709_c	HEPK2
rxn08710_c	HEPT1
rxn08711_c	HEPT2
rxn08712_c	HEPT3
rxn08713_c	HEPT4
rxn08756_c	IPDPS
rxn08766_c	MALACPS
rxn08773_c	LADGMDH
rxn08775_c	LALGP
rxn08783_c	LDH_D2
rxn08792_c	L_LACD2
rxn08793_c	L_LACD3
rxn08796_c	LPLIPAL1A120
rxn08797_c	LPLIPAL1A140
rxn08798_c	LPLIPAL1A141
rxn08799_c	LPLIPAL1A160
rxn08800_c	LPLIPAL1A161
rxn08801_c	LPLIPAL1A180
rxn08802_c	LPLIPAL1A181
rxn08803_c	LPLIPAL1E120
rxn08804_c	LPLIPAL1E140
rxn08805_c	LPLIPAL1E141
rxn08806_c	LPLIPAL1E160
rxn08807_c	LPLIPAL1E161
rxn08808_c	LPLIPAL1E180
rxn08809_c	LPLIPAL1E181
rxn08810_c	LPLIPAL1G120
rxn08811_c	LPLIPAL1G140
rxn08812_c	LPLIPAL1G141
rxn08813_c	LPLIPAL1G160
rxn08814_c	LPLIPAL1G161
rxn08815_c	LPLIPAL1G180
rxn08816_c	LPLIPAL1G181
rxn08817_c	LPLIPAL2A120
rxn08818_c	LPLIPAL2A140
rxn08819_c	LPLIPAL2A141
rxn08820_c	LPLIPAL2A160
rxn08821_c	LPLIPAL2A161
rxn08822_c	LPLIPAL2A180
rxn08823_c	LPLIPAL2A181
rxn08838_c	LPLIPAL2E120
rxn08839_c	LPLIPAL2E140
rxn08840_c	LPLIPAL2E141
rxn08841_c	LPLIPAL2E160
rxn08842_c	LPLIPAL2E161
rxn08843_c	LPLIPAL2E180
rxn08844_c	LPLIPAL2E181
rxn08845_c	LPLIPAL2G120
rxn08846_c	LPLIPAL2G140
rxn08847_c	LPLIPAL2G141
rxn08848_c	LPLIPAL2G160
rxn08849_c	LPLIPAL2G161
rxn08850_c	LPLIPAL2G180
rxn08851_c	LPLIPAL2G181
rxn08861_c	MACPD
rxn08900_c	MDH2
rxn08901_c	MDH3
rxn08933_c	MLTG2
rxn08934_c	MLTG3
rxn08935_c	MLTG4
rxn08936_c	MLTG5
rxn08941_c	MLTP1
rxn08942_c	MLTP2
rxn08943_c	MLTP3
rxn08954_c	MOAT3C
rxn08971_c	NADH10
rxn08975_c	NADH5
rxn08976_c	NADH9
rxn08977_c	NADPHQR2
rxn08978_c	NADPHQR3
rxn08979_c	NADPHQR4
rxn08981_c	NAMNPP
rxn09014_c	NTPP7
rxn09016_c	NTPTP2
rxn09039_c	OMBZLM
rxn09041_c	OMMBLHX3
rxn09042_c	OMPHHX
rxn09044_c	OPHHX
rxn09045_c	OPHHX3
rxn09067_c	PAPA180
rxn09101_c	PGPP120
rxn09102_c	PGPP140
rxn09103_c	PGPP141
rxn09104_c	PGPP160
rxn09105_c	PGPP161
rxn09106_c	PGPP180
rxn09107_c	PGPP181
rxn09108_c	PGSA120
rxn09109_c	PGSA140
rxn09110_c	PGSA141
rxn09111_c	PGSA160
rxn09112_c	PGSA161
rxn09113_c	PGSA180
rxn09114_c	PGSA181
rxn09119_c	PHYTS
rxn09123_c	PLIPA1A120
rxn09124_c	PLIPA1A140
rxn09125_c	PLIPA1A141
rxn09126_c	PLIPA1A160
rxn09127_c	PLIPA1A161
rxn09128_c	PLIPA1A180
rxn09129_c	PLIPA1A181
rxn09130_c	PLIPA1E120
rxn09131_c	PLIPA1E140
rxn09132_c	PLIPA1E141
rxn09133_c	PLIPA1E160
rxn09134_c	PLIPA1E161
rxn09135_c	PLIPA1E180rev
rxn09136_c	PLIPA1E181
rxn09137_c	PLIPA1G120
rxn09138_c	PLIPA1G140
rxn09139_c	PLIPA1G141
rxn09140_c	PLIPA1G160
rxn09141_c	PLIPA1G161
rxn09142_c	PLIPA1G180
rxn09143_c	PLIPA1G181
rxn09144_c	PLIPA2A120
rxn09145_c	PLIPA2A140
rxn09146_c	PLIPA2A141
rxn09147_c	PLIPA2A160
rxn09148_c	PLIPA2A161
rxn09149_c	PLIPA2A180
rxn09150_c	PLIPA2A181
rxn09151_c	PLIPA2E120
rxn09152_c	PLIPA2E140
rxn09153_c	PLIPA2E141
rxn09154_c	PLIPA2E160
rxn09155_c	PLIPA2E161
rxn09156_c	PLIPA2E180
rxn09157_c	PLIPA2E181
rxn09158_c	PLIPA2G120
rxn09159_c	PLIPA2G140
rxn09160_c	PLIPA2G141
rxn09161_c	PLIPA2G160
rxn09162_c	PLIPA2G161
rxn09163_c	PLIPA2G180
rxn09164_c	PLIPA2G181
rxn09167_c	POX
rxn09177_c	r0671
rxn09180_c	PPPGO3
rxn09188_c	PROD2
rxn09197_c	PSD120
rxn09198_c	PSD140
rxn09199_c	PSD141
rxn09200_c	PSD160
rxn09201_c	PSD161
rxn09202_c	PSD180
rxn09203_c	PSD181
rxn09205_c	PSSA120
rxn09206_c	PSSA140
rxn09207_c	PSSA141
rxn09208_c	PSSA160
rxn09209_c	PSSA161
rxn09210_c	PSSA180
rxn09211_c	PSSA181
rxn09212_c	PTHR
rxn09225_c	RHAT1
rxn09240_c	SADT2
rxn09264_c	SPMDAT1
rxn09265_c	SPMDAT2
rxn09272_c	SUCDi
rxn09289_c	TDPADGAT
rxn09296_c	THIORDXi
rxn09310_c	THZPSN
rxn09313_c	TMAOR1
rxn09315_c	TMAOR2
rxn09341_c	UACGAMP
rxn09345_c	UDCPDPS
rxn09358_c	UM3PL
rxn09398_c	GLCS2
rxn09424_c	FAS240_Lrev
rxn09430_c	FAS161ACP
rxn09436_c	FAS140ACPrev
rxn09446_c	FACOAL240rev
rxn09447_c	FACOAL182
rxn09448_c	FACOAL181
rxn09449_c	FACOAL180
rxn09450_c	FACOAL161
rxn09451_c	FACOAL141
rxn09456_c	FA180ACPHrev
rxn09458_c	DESAT18
rxn09460_c	DESAT14
rxn09463_c	FAO240
rxn09464_c	FAO182
rxn09467_c	FAO181O
rxn09468_c	FAO181E
rxn09471_c	FAO141p_odd
rxn09472_c	FAO141p_even
rxn09486_c	UDPACGLP
rxn09532_c	ACPS
rxn09562_c	GK2
rxn09632_c	THMDP
rxn09657_c	THMt3
rxn09658_c	SUCRt2
rxn09660_c	SPMDt2
rxn09661_c	SBT_Lt
rxn09667_c	OCDCYAt
rxn09668_c	OCDCEAtr
rxn09669_c	OCDCAtr
rxn09671_c	MMETt2
rxn09674_c	LYSt2r
rxn09675_c	HDCEAtr
rxn09677_c	GTHOXti3
rxn09680_c	GCALDt
rxn09685_c	DURIt2
rxn09686_c	DTTPti
rxn09687_c	DINSt2
rxn09688_c	DGSNt2
rxn09692_c	CHLt2r
rxn09696_c	AMETt2
rxn09697_c	ALLTTti
rxn09699_c	AKGMAL
rxn09702_c	5AOPt2
rxn09901_c	LAAL_GLYLEU
rxn09903_c	LAAL_ALALEU
rxn09907_c	LAAL1
rxn09908_c	LAAL2
rxn09913_c	LAAL_GLYPHE
rxn09918_c	LAAL_GLYTYR
rxn09925_c	LAAL3
rxn09926_c	LAAL4
rxn09931_c	LAAL_ALAHIS
rxn09938_c	LAAL_CGLY
rxn09944_c	MMSAD2
rxn09953_c	ACTNDH
rxn09978_c	MADGBG
rxn09979_c	MBDGBG
rxn09988_c	ARABASE3e
rxn09989_c	DEXTRINASE
rxn09992_c	6PHBG
rxn09996_c	TEICH45
rxn09997_c	AHMMPS
rxn10010_c	ACOAD2
rxn10011_c	ACOAD3rev
rxn10012_c	ACOAD4rev
rxn10013_c	ACOAD5rev
rxn10014_c	ACOAD6rev
rxn10029_c	KAS13
rxn10030_c	KAS17rev
rxn10036_c	KAS7
rxn10042_c	ATPS4
rxn10043_c	CYOO3
rxn10044_c	CYOR3
rxn10046_c	CYTB_B3
rxn10052_c	ADK2
rxn10053_c	AIRC1
rxn10054_c	CMPDAi
rxn10058_c	NADK3
rxn10059_c	NADK4
rxn10060_c	NADK2
rxn10067_c	FDMO5
rxn10094_c	AMMQT8r
rxn10100_c	KAS16
rxn10104_c	FAO2
rxn10113_c	CYTBD
rxn10114_c	FDH2
rxn10116_c	GLCDe
rxn10117_c	HYD3
rxn10118_c	HYD1
rxn10119_c	HYD2
rxn10120_c	NO3R1
rxn10121_c	NO3R2
rxn10122_c	NADH6
rxn10123_c	NADH7
rxn10124_c	NADH8
rxn10125_c	THD2
rxn10126_c	SUCD4
rxn10127_c	TMAOR1e
rxn10128_c	TMAOR2e
rxn10131_c	r1667
rxn10132_c	CYNTt2
rxn10133_c	PPPNt2r
rxn10136_c	GLUABUTt7
rxn10141_c	NMNt7
rxn10144_c	ASNabc
rxn10145_c	DAPabc
rxn10147_c	CBL1abc
rxn10148_c	CADVt
rxn10149_c	CRNt7
rxn10150_c	CITt7
rxn10151_c	ASPt2_2
rxn10152_c	FUMt2_2
rxn10153_c	MALt2_2
rxn10154_c	SUCCt2_2
rxn10155_c	ASPt2_3
rxn10157_c	SUCCt2_3
rxn10160_c	GALCTNt2r
rxn10161_c	OCDCAt2
rxn10162_c	HDCAt2
rxn10163_c	TTDCAt2
rxn10167_c	IDONt2r
rxn10168_c	HKt
rxn10169_c	LCTSt
rxn10174_c	MALTHXabc
rxn10176_c	INDOLEt2r
rxn10180_c	PNTOt4
rxn10181_c	NMNP
rxn10182_c	PTRCORNt7
rxn10183_c	ACMANApts
rxn10184_c	SBTpts
rxn10187_c	MAN6Pt6_2
rxn10188_c	F1PPt
rxn10191_c	ALAPGPL
rxn10192_c	CDPGLYCGPT
rxn10193_c	PGPGT
rxn10194_c	TECAUE
rxn10195_c	TECAGE
rxn10196_c	TECAAE
rxn10197_c	TECA4S
rxn10199_c	PEPGLY
rxn10202_c	HDG3PACT
rxn10203_c	TDG3PACT
rxn10204_c	SGAT
rxn10205_c	G3PATI17
rxn10206_c	G3PATAI17
rxn10207_c	G3PATI14
rxn10208_c	G3PATI15
rxn10209_c	G3PATAI15
rxn10210_c	G3PATI16
rxn10211_c	ACOAAGPAT160
rxn10212_c	ACOAAGPAT140
rxn10213_c	ACOAAGPAT180
rxn10214_c	ACOAAGPATAI17
rxn10215_c	ACOAAGPATI17
rxn10216_c	ACOAAGPATI14
rxn10217_c	ACOAAGPATI15
rxn10218_c	ACOAAGPATAI15
rxn10219_c	ACOAAGPATI16
rxn10220_c	DASYNI17
rxn10221_c	DASYNAI17
rxn10222_c	DASYNI14
rxn10223_c	DASYNI15
rxn10224_c	DASYNAI15
rxn10225_c	DASYNI16
rxn10226_c	PSSAI17
rxn10227_c	PSSAAI17
rxn10228_c	PSSAI14
rxn10229_c	PSSAI15
rxn10230_c	PSSAAI15
rxn10231_c	PSSAI16
rxn10232_c	PSDI17
rxn10233_c	PSDAI17
rxn10234_c	PSDI14
rxn10235_c	PSDI15
rxn10236_c	PSDAI15
rxn10237_c	PSDI16
rxn10238_c	PAI17P
rxn10239_c	PAAI17P
rxn10253_c	IHDGK
rxn10254_c	IAHDGK
rxn10255_c	ITDGK
rxn10256_c	IPDGK
rxn10257_c	IAPDGK
rxn10258_c	IHXDGK
rxn10259_c	PGSAI17
rxn10260_c	PGSAAI17
rxn10261_c	PGSAI14
rxn10262_c	PGSAI15
rxn10263_c	PGSAAI15
rxn10264_c	PGSAI16
rxn10265_c	PGPPI17
rxn10266_c	PGPPAI17
rxn10267_c	PGPPI14
rxn10268_c	PGPPI15
rxn10269_c	PGPPAI15
rxn10270_c	PGPPI16
rxn10271_c	PUDPDGT
rxn10272_c	MUDPDGT
rxn10273_c	SUDPDGT
rxn10274_c	IHDUDPG
rxn10275_c	AIHDUPDG
rxn10276_c	ITDUDPG
rxn10277_c	IPDUDPG
rxn10278_c	AIPDUDPG
